resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
21256,861,4,6,5,8,1,1,1,25,56,2:44:51.812,9891812,53,7,1:41.680,196250,1
21257,861,815,15,15,9,2,2,2,18,56,2263,9894075,54,3,1:41.021,197531,1
21258,861,1,1,4,1,3,3,3,15,56,14591,9906403,50,6,1:41.539,196523,1
21259,861,17,9,2,4,4,4,4,12,56,17688,9909500,52,2,1:41.017,197539,1
21260,861,8,208,9,10,5,5,5,10,56,29456,9921268,53,1,1:40.722,198117,1
21261,861,811,3,19,13,6,6,6,8,56,37667,9929479,55,5,1:41.404,196785,1
21262,861,814,10,11,14,7,7,7,6,56,44412,9936224,55,10,1:41.819,195983,1
21263,861,818,5,17,18,8,8,8,4,56,46985,9938797,55,12,1:41.922,195785,1
21264,861,807,10,12,16,9,9,9,2,56,47892,9939704,51,15,1:42.173,195304,1
21265,861,30,131,7,3,10,10,10,1,56,49996,9941808,53,9,1:41.760,196096,1
21266,861,20,9,1,5,11,11,11,0,56,+1:15.527,9967339,50,4,1:41.342,196905,1
21267,861,817,5,16,15,12,12,12,0,56,+1:16.828,9968640,54,8,1:41.756,196104,1
21268,861,3,131,8,7,13,13,13,0,56,+1:18.593,9970405,51,11,1:41.863,195898,1
21269,861,18,1,3,2,14,14,14,0,56,+1:19.719,9971531,50,14,1:42.100,195443,1
21270,861,13,6,6,12,15,15,15,0,56,+1:37.319,9989131,56,13,1:42.051,195537,1
21271,861,808,207,21,19,16,16,16,0,55,0,0,52,17,1:43.513,192775,11
21272,861,10,206,24,20,17,17,17,0,55,0,0,50,20,1:44.757,190486,11
21273,861,5,207,20,24,18,18,18,0,55,0,0,54,18,1:43.803,192237,11
21274,861,813,3,18,11,19,19,19,0,54,0,0,51,16,1:42.237,195181,5
21275,861,819,206,25,21,20,20,20,0,54,0,0,50,21,1:44.813,190384,12
21276,861,39,164,23,23,21,21,21,0,54,0,0,52,22,1:45.909,188414,12
21277,861,37,164,22,22,22,22,22,0,54,0,0,54,23,1:46.244,187820,12
21278,861,155,15,14,17,0,0,23,0,46,0,0,44,19,1:44.202,191501,31
21279,861,154,208,10,6,0,0,24,0,3,0,0,2,24,2:08.464,155333,4
21280,862,3,131,8,1,1,1,1,25,56,1:36:26.929,5786929,40,8,1:40.967,194356,1
21281,862,18,1,3,5,2,2,2,18,56,20626,5807555,56,3,1:40.422,195411,1
21282,862,1,1,4,7,3,3,3,15,56,26012,5812941,40,6,1:40.530,195201,1
21283,862,17,9,2,6,4,4,4,12,56,27924,5814853,52,5,1:40.490,195279,1
21284,862,20,9,1,11,5,5,5,10,56,30483,5817412,33,7,1:40.601,195063,1
21285,862,154,208,10,10,6,6,6,8,56,31491,5818420,35,11,1:41.120,194062,1
21286,862,811,3,19,14,7,7,7,6,56,34597,5821526,37,16,1:41.293,193731,1
21287,862,813,3,18,13,8,8,8,4,56,35643,5822572,36,4,1:40.482,195294,1
21288,862,4,6,5,9,9,9,9,2,56,37256,5824185,41,12,1:41.152,194001,1
21289,862,155,15,14,3,10,10,10,1,56,38720,5825649,40,1,1:39.960,196314,1
21290,862,815,15,15,8,11,11,11,0,56,41066,5827995,37,10,1:41.071,194156,1
21291,862,814,10,11,15,12,12,12,0,56,42273,5829202,40,17,1:41.498,193339,1
21292,862,13,6,6,12,13,13,13,0,56,42779,5829708,48,14,1:41.240,193832,1
21293,862,8,208,9,4,14,14,14,0,56,50573,5837502,43,18,1:41.794,192777,1
21294,862,807,10,12,16,15,15,15,0,56,51213,5838142,48,9,1:40.977,194337,1
21295,862,818,5,17,24,16,16,16,0,56,51756,5838685,48,2,1:40.019,196198,1
21296,862,817,5,16,17,17,17,17,0,56,+1:03.156,5850085,40,15,1:41.251,193811,1
21297,862,808,207,21,19,18,18,18,0,55,0,0,38,19,1:42.385,191664,11
21298,862,10,206,24,20,19,19,19,0,55,0,0,41,21,1:42.748,190987,11
21299,862,819,206,25,21,20,20,20,0,55,0,0,39,20,1:42.621,191224,11
21300,862,37,164,22,22,21,21,21,0,55,0,0,54,22,1:43.610,189398,11
21301,862,39,164,23,23,22,22,22,0,54,0,0,40,23,1:43.935,188806,12
21302,862,5,207,20,18,23,23,23,0,53,0,0,53,13,1:41.190,193928,13
21303,862,30,131,7,2,0,0,24,0,12,0,0,9,24,1:44.109,188490,61
21304,863,20,9,1,1,1,1,1,25,57,1:35:10.990,5710990,41,1,1:36.379,202151,1
21305,863,8,208,9,11,2,2,2,18,57,3333,5714323,41,5,1:37.116,200617,1
21306,863,154,208,10,7,3,3,3,15,57,10194,5721184,42,3,1:36.928,201006,1
21307,863,17,9,2,3,4,4,4,12,57,38788,5749778,45,6,1:37.437,199956,1
21308,863,3,131,8,5,5,5,5,10,57,55460,5766450,41,10,1:38.080,198646,1
21309,863,814,10,11,10,6,6,6,8,57,57543,5768533,41,18,1:38.372,198056,1
21310,863,4,6,5,9,7,7,7,6,57,57803,5768793,44,15,1:38.203,198397,1
